mass No Yp H2/H He3/H Li7/H Li6/H Be7/H 
36.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
36.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
37.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
38.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
39.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
40.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
41.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.21 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.21 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.21 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.21 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.31 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.31 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.31 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.31 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.41 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.41 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.41 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.41 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.51 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.51 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.51 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.51 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.61 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.61 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.61 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.61 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.71 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.71 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.71 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.71 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.81 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.81 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.81 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.81 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.91 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.91 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.91 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
42.91 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.01 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.01 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.01 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.01 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.11 1 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.11 2 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.11 3 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
43.11 4 2.479e-01 2.442e-05 1.032e-05 5.459e-10 1.079e-14 5.172e-10 
